Line,Sex,Rep,Age,Block,Temperature
280,Female,10,26,2,28C
280,Female,10,25,2,28C
280,Female,10,24,2,28C
280,Male,11,38,2,28C
280,Male,11,38,2,28C
280,Male,11,38,2,28C
280,Female,11,28,2,28C
280,Female,11,26,2,28C
280,Female,11,26,2,28C
280,Male,12,33,2,28C
280,Male,12,24,2,28C
280,Male,12,4,2,28C
280,Female,12,24,2,28C
280,Female,12,24,2,28C
280,Female,12,19,2,28C
280,Male,13,31,2,28C
280,Male,13,31,2,28C
280,Male,13,24,2,28C
280,Female,13,24,2,28C
280,Female,13,19,2,28C
280,Female,13,3,2,28C
280,Male,14,.,2,28C
280,Male,14,31,2,28C
280,Male,14,17,2,28C
280,Female,14,.,2,28C
280,Female,14,28,2,28C
280,Female,14,28,2,28C
280,Male,15,31,2,28C
280,Male,15,28,2,28C
280,Male,15,28,2,28C
280,Female,15,31,2,28C
280,Female,15,24,2,28C
280,Female,15,21,2,28C
280,Male,16,31,2,28C
280,Male,16,31,2,28C
280,Male,16,.,2,28C
280,Female,16,21,2,28C
280,Female,16,21,2,28C
280,Female,16,17,2,28C
280,Male,17,.,2,28C
280,Male,17,.,2,28C
280,Male,17,.,2,28C
280,Female,17,.,2,28C
280,Female,17,.,2,28C
280,Female,17,.,2,28C
280,Male,18,38,2,28C
280,Male,18,38,2,28C
280,Male,18,21,2,28C
280,Female,18,24,2,28C
280,Female,18,24,2,28C
280,Female,18,24,2,28C
280,Male,19,38,2,28C
280,Male,19,35,2,28C
280,Male,19,33,2,28C
280,Female,19,38,2,28C
280,Female,19,24,2,28C
280,Female,19,20,2,28C
280,Male,20,.,2,28C
280,Male,20,.,2,28C
280,Male,20,.,2,28C
280,Female,20,.,2,28C
280,Female,20,.,2,28C
280,Female,20,.,2,28C
280,Male,21,31,2,28C
280,Male,21,31,2,28C
280,Male,21,.,2,28C
280,Female,21,26,2,28C
280,Female,21,21,2,28C
280,Female,21,19,2,28C
280,Male,22,31,2,28C
280,Male,22,31,2,28C
280,Male,22,24,2,28C
280,Female,22,24,2,28C
280,Female,22,24,2,28C
280,Female,22,21,2,28C
280,Male,23,26,2,28C
280,Male,23,24,2,28C
280,Male,23,24,2,28C
280,Female,23,26,2,28C
280,Female,23,24,2,28C
280,Female,23,24,2,28C
280,Male,24,.,2,28C
280,Male,24,24,2,28C
280,Male,24,24,2,28C
280,Female,24,27,2,28C
280,Female,24,24,2,28C
280,Female,24,21,2,28C
287,Male,1,38,2,28C
287,Male,1,35,2,28C
287,Male,1,28,2,28C
287,Female,1,31,2,28C
287,Female,1,31,2,28C
287,Female,1,6,2,28C
287,Male,2,38,2,28C
287,Male,2,32,2,28C
287,Male,2,27,2,28C
287,Female,2,40,2,28C
287,Female,2,38,2,28C
287,Female,2,10,2,28C
287,Male,3,33,2,28C
287,Male,3,33,2,28C
287,Male,3,24,2,28C
287,Female,3,40,2,28C
287,Female,3,38,2,28C
287,Female,3,38,2,28C
287,Male,4,38,2,28C
287,Male,4,38,2,28C
287,Male,4,38,2,28C
287,Female,4,40,2,28C
287,Female,4,40,2,28C
287,Female,4,35,2,28C
287,Male,5,34,2,28C
287,Male,5,34,2,28C
287,Male,5,33,2,28C
287,Female,5,40,2,28C
287,Female,5,38,2,28C
287,Female,5,38,2,28C
287,Male,6,42,2,28C
287,Male,6,38,2,28C
287,Male,6,31,2,28C
287,Female,6,33,2,28C
287,Female,6,31,2,28C
287,Female,6,31,2,28C
287,Male,7,31,2,28C
287,Male,7,31,2,28C
287,Male,7,28,2,28C
287,Female,7,31,2,28C
287,Female,7,31,2,28C
287,Female,7,31,2,28C
287,Male,8,31,2,28C
287,Male,8,31,2,28C
287,Male,8,31,2,28C
287,Female,8,40,2,28C
287,Female,8,38,2,28C
287,Female,8,38,2,28C
287,Male,9,24,2,28C
287,Male,9,24,2,28C
287,Male,9,24,2,28C
287,Female,9,31,2,28C
287,Female,9,31,2,28C
287,Female,9,12,2,28C
287,Male,10,35,2,28C
287,Male,10,35,2,28C
287,Male,10,5,2,28C
287,Female,10,40,2,28C
287,Female,10,38,2,28C
287,Female,10,17,2,28C
287,Male,11,38,2,28C
287,Male,11,31,2,28C
287,Male,11,3,2,28C
287,Female,11,41,2,28C
287,Female,11,41,2,28C
287,Female,11,38,2,28C
287,Male,12,31,2,28C
287,Male,12,19,2,28C
287,Male,12,10,2,28C
287,Female,12,40,2,28C
287,Female,12,40,2,28C
287,Female,12,33,2,28C
287,Male,13,35,2,28C
287,Male,13,31,2,28C
287,Male,13,31,2,28C
287,Female,13,45,2,28C
287,Female,13,38,2,28C
287,Female,13,35,2,28C
287,Male,14,38,2,28C
287,Male,14,32,2,28C
287,Male,14,31,2,28C
287,Female,14,47,2,28C
287,Female,14,33,2,28C
287,Female,14,3,2,28C
287,Male,15,35,2,28C
287,Male,15,31,2,28C
287,Male,15,21,2,28C
287,Female,15,41,2,28C
287,Female,15,38,2,28C
287,Female,15,28,2,28C
287,Male,16,38,2,28C
287,Male,16,35,2,28C
287,Male,16,33,2,28C
287,Female,16,41,2,28C
287,Female,16,41,2,28C
287,Female,16,38,2,28C
287,Male,17,38,2,28C
287,Male,17,33,2,28C
287,Male,17,7,2,28C
287,Female,17,40,2,28C
287,Female,17,40,2,28C
287,Female,17,35,2,28C
287,Male,18,.,2,28C
287,Male,18,38,2,28C
287,Male,18,31,2,28C
287,Female,18,40,2,28C
287,Female,18,38,2,28C
287,Female,18,38,2,28C
287,Male,19,38,2,28C
287,Male,19,31,2,28C
287,Male,19,4,2,28C
287,Female,19,40,2,28C
287,Female,19,38,2,28C
287,Female,19,10,2,28C
287,Male,20,35,2,28C
287,Male,20,21,2,28C
287,Male,20,17,2,28C
287,Female,20,39,2,28C
287,Female,20,39,2,28C
287,Female,20,39,2,28C
287,Male,21,.,2,28C
287,Male,21,14,2,28C
287,Male,21,8,2,28C
287,Female,21,39,2,28C
287,Female,21,39,2,28C
287,Female,21,36,2,28C
287,Male,22,35,2,28C
287,Male,22,28,2,28C
287,Male,22,4,2,28C
287,Female,22,43,2,28C
287,Female,22,43,2,28C
287,Female,22,17,2,28C
287,Male,23,35,2,28C
287,Male,23,30,2,28C
287,Male,23,2,2,28C
287,Female,23,39,2,28C
287,Female,23,39,2,28C
287,Female,23,7,2,28C
287,Male,24,39,2,28C
287,Male,24,37,2,28C
287,Male,24,35,2,28C
287,Female,24,38,2,28C
287,Female,24,37,2,28C
287,Female,24,35,2,28C
301,Female,1,16,1,28C
301,Female,1,36,1,28C
301,Female,1,39,1,28C
301,Male,1,3,1,28C
301,Male,1,35,1,28C
301,Male,1,37,1,28C
301,Female,2,31,1,28C
301,Female,2,35,1,28C
301,Female,2,44,1,28C
301,Male,2,7,1,28C
301,Male,2,35,1,28C
301,Male,2,.,1,28C
301,Female,3,29,1,28C
301,Female,3,.,1,28C
301,Female,3,42,1,28C
301,Male,3,39,1,28C
301,Male,3,.,1,28C
301,Male,3,49,1,28C
301,Female,4,32,1,28C
301,Female,4,32,1,28C
301,Female,4,35,1,28C
301,Male,4,42,1,28C
301,Male,4,45,1,28C
301,Male,4,49,1,28C
301,Female,5,.,1,28C
301,Female,5,.,1,28C
301,Female,5,.,1,28C
301,Male,5,.,1,28C
301,Male,5,.,1,28C
301,Male,5,.,1,28C
301,Female,6,25,1,28C
301,Female,6,.,1,28C
301,Female,6,42,1,28C
301,Male,6,38,1,28C
301,Male,6,42,1,28C
301,Male,6,45,1,28C
301,Female,7,23,1,28C
301,Female,7,31,1,28C
301,Female,7,38,1,28C
301,Male,7,35,1,28C
301,Male,7,35,1,28C
301,Male,7,42,1,28C
301,Female,8,11,1,28C
301,Female,8,28,1,28C
301,Female,8,35,1,28C
301,Male,8,35,1,28C
301,Male,8,45,1,28C
301,Male,8,49,1,28C
301,Female,9,11,1,28C
301,Female,9,.,1,28C
301,Female,9,39,1,28C
301,Male,9,28,1,28C
301,Male,9,.,1,28C
301,Male,9,42,1,28C
301,Female,10,.,1,28C
301,Female,10,37,1,28C
301,Female,10,37,1,28C
301,Male,10,29,1,28C
301,Male,10,.,1,28C
301,Male,10,39,1,28C
301,Female,11,28,1,28C
301,Female,11,32,1,28C
301,Female,11,.,1,28C
301,Male,11,42,1,28C
301,Male,11,42,1,28C
301,Male,11,44,1,28C
301,Female,12,7,1,28C
301,Female,12,39,1,28C
301,Female,12,.,1,28C
301,Male,12,36,1,28C
301,Male,12,44,1,28C
301,Male,12,.,1,28C
301,Female,13,32,1,28C
301,Female,13,29,1,28C
301,Female,13,16,1,28C
301,Male,13,35,1,28C
301,Male,13,29,1,28C
301,Male,13,22,1,28C
301,Female,14,43,1,28C
301,Female,14,42,1,28C
301,Female,14,42,1,28C
301,Male,14,43,1,28C
301,Male,14,38,1,28C
301,Male,14,38,1,28C
301,Female,15,46,1,28C
301,Female,15,35,1,28C
301,Female,15,21,1,28C
301,Male,15,42,1,28C
301,Male,15,35,1,28C
301,Male,15,35,1,28C
301,Female,16,35,1,28C
301,Female,16,35,1,28C
301,Female,16,.,1,28C
301,Male,16,43,1,28C
301,Male,16,38,1,28C
301,Male,16,35,1,28C
301,Female,17,42,1,28C
301,Female,17,29,1,28C
301,Female,17,25,1,28C
301,Male,17,43,1,28C
301,Male,17,42,1,28C
301,Male,17,16,1,28C
301,Female,18,32,1,28C
301,Female,18,29,1,28C
301,Female,18,16,1,28C
301,Male,18,38,1,28C
301,Male,18,38,1,28C
301,Male,18,29,1,28C
301,Female,19,43,1,28C
301,Female,19,21,1,28C
301,Female,19,14,1,28C
301,Male,19,43,1,28C
301,Male,19,39,1,28C
301,Male,19,14,1,28C
301,Female,20,39,1,28C
301,Female,20,29,1,28C
301,Female,20,7,1,28C
301,Male,20,43,1,28C
301,Male,20,42,1,28C
301,Male,20,42,1,28C
301,Female,21,35,1,28C
301,Female,21,21,1,28C
301,Female,21,11,1,28C
301,Male,21,51,1,28C
301,Male,21,42,1,28C
301,Male,21,35,1,28C
301,Female,22,49,1,28C
301,Female,22,45,1,28C
301,Female,22,43,1,28C
301,Male,22,51,1,28C
301,Male,22,49,1,28C
301,Male,22,43,1,28C
301,Female,23,32,1,28C
301,Female,23,32,1,28C
301,Female,23,29,1,28C
301,Male,23,38,1,28C
301,Male,23,35,1,28C
301,Male,23,32,1,28C
301,Female,24,.,1,28C
301,Female,24,.,1,28C
301,Female,24,.,1,28C
301,Male,24,.,1,28C
301,Male,24,.,1,28C
301,Male,24,.,1,28C
303,Female,1,24,1,28C
303,Female,1,.,1,28C
303,Female,1,31,1,28C
303,Male,1,28,1,28C
303,Male,1,31,1,28C
303,Male,1,31,1,28C
303,Female,2,21,1,28C
303,Female,2,31,1,28C
303,Female,2,35,1,28C
303,Male,2,24,1,28C
303,Male,2,34,1,28C
303,Male,2,34,1,28C
303,Female,3,28,1,28C
303,Female,3,31,1,28C
303,Female,3,31,1,28C
303,Male,3,26,1,28C
303,Male,3,31,1,28C
303,Male,3,31,1,28C
303,Female,4,20,1,28C
303,Female,4,26,1,28C
303,Female,4,27,1,28C
303,Male,4,38,1,28C
303,Male,4,38,1,28C
303,Male,4,.,1,28C
303,Female,5,17,1,28C
303,Female,5,31,1,28C
303,Female,5,34,1,28C
303,Male,5,24,1,28C
303,Male,5,.,1,28C
303,Male,5,31,1,28C
303,Female,6,19,1,28C
303,Female,6,21,1,28C
303,Female,6,24,1,28C
303,Male,6,20,1,28C
303,Male,6,24,1,28C
303,Male,6,42,1,28C
303,Female,7,12,1,28C
303,Female,7,20,1,28C
303,Female,7,31,1,28C
303,Male,7,24,1,28C
303,Male,7,24,1,28C
303,Male,7,25,1,28C
303,Female,8,24,1,28C
303,Female,8,25,1,28C
303,Female,8,.,1,28C
303,Male,8,24,1,28C
303,Male,8,34,1,28C
303,Male,8,.,1,28C
303,Female,9,17,1,28C
303,Female,9,24,1,28C
303,Female,9,24,1,28C
303,Male,9,14,1,28C
303,Male,9,31,1,28C
303,Male,9,34,1,28C
303,Female,10,21,1,28C
303,Female,10,28,1,28C
303,Female,10,31,1,28C
303,Male,10,24,1,28C
303,Male,10,31,1,28C
303,Male,10,31,1,28C
303,Female,11,31,1,28C
303,Female,11,31,1,28C
303,Female,11,31,1,28C
303,Male,11,26,1,28C
303,Male,11,31,1,28C
303,Male,11,31,1,28C
303,Female,12,24,1,28C
303,Female,12,31,1,28C
303,Female,12,34,1,28C
303,Male,12,31,1,28C
303,Male,12,31,1,28C
303,Male,12,34,1,28C
303,Female,13,32,1,28C
303,Female,13,32,1,28C
303,Female,13,24,1,28C
303,Male,13,35,1,28C
303,Male,13,.,1,28C
303,Male,13,24,1,28C
303,Female,14,32,1,28C
303,Female,14,.,1,28C
303,Female,14,28,1,28C
303,Male,14,32,1,28C
303,Male,14,24,1,28C
303,Male,14,17,1,28C
303,Female,15,.,1,28C
303,Female,15,26,1,28C
303,Female,15,24,1,28C
303,Male,15,34,1,28C
303,Male,15,32,1,28C
303,Male,15,32,1,28C
303,Female,16,32,1,28C
303,Female,16,32,1,28C
303,Female,16,32,1,28C
303,Male,16,46,1,28C
303,Male,16,26,1,28C
303,Male,16,26,1,28C
303,Female,17,35,1,28C
303,Female,17,32,1,28C
303,Female,17,25,1,28C
303,Male,17,35,1,28C
303,Male,17,33,1,28C
303,Male,17,32,1,28C
303,Female,18,32,1,28C
303,Female,18,32,1,28C
303,Female,18,32,1,28C
303,Male,18,32,1,28C
303,Male,18,32,1,28C
303,Male,18,32,1,28C
303,Female,19,24,1,28C
303,Female,19,24,1,28C
303,Female,19,7,1,28C
303,Male,19,34,1,28C
303,Male,19,32,1,28C
303,Male,19,24,1,28C
303,Female,20,32,1,28C
303,Female,20,26,1,28C
303,Female,20,26,1,28C
303,Male,20,32,1,28C
303,Male,20,32,1,28C
303,Male,20,32,1,28C
303,Female,21,32,1,28C
303,Female,21,32,1,28C
303,Female,21,26,1,28C
303,Male,21,32,1,28C
303,Male,21,32,1,28C
303,Male,21,.,1,28C
303,Female,22,32,1,28C
303,Female,22,32,1,28C
303,Female,22,24,1,28C
303,Male,22,28,1,28C
303,Male,22,25,1,28C
303,Male,22,25,1,28C
303,Female,23,32,1,28C
303,Female,23,32,1,28C
303,Female,23,26,1,28C
303,Male,23,32,1,28C
303,Male,23,32,1,28C
303,Male,23,28,1,28C
303,Female,24,32,1,28C
303,Female,24,21,1,28C
303,Female,24,10,1,28C
303,Male,24,32,1,28C
303,Male,24,32,1,28C
303,Male,24,26,1,28C
304,Female,1,31,1,28C
304,Female,1,36,1,28C
304,Female,1,44,1,28C
304,Male,1,.,1,28C
304,Male,1,44,1,28C
304,Male,1,46,1,28C
304,Female,2,38,1,28C
304,Female,2,42,1,28C
304,Female,2,56,1,28C
304,Male,2,.,1,28C
304,Male,2,52,1,28C
304,Male,2,53,1,28C
304,Female,3,21,1,28C
304,Female,3,42,1,28C
304,Female,3,50,1,28C
304,Male,3,3,1,28C
304,Male,3,39,1,28C
304,Male,3,42,1,28C
304,Female,4,3,1,28C
304,Female,4,45,1,28C
304,Female,4,56,1,28C
304,Male,4,28,1,28C
304,Male,4,35,1,28C
304,Male,4,.,1,28C
304,Female,5,17,1,28C
304,Female,5,42,1,28C
304,Female,5,52,1,28C
304,Male,5,4,1,28C
304,Male,5,28,1,28C
304,Male,5,56,1,28C
304,Female,6,42,1,28C
304,Female,6,49,1,28C
304,Female,6,53,1,28C
304,Male,6,37,1,28C
304,Male,6,39,1,28C
304,Male,6,.,1,28C
304,Female,7,37,1,28C
304,Female,7,50,1,28C
304,Female,7,52,1,28C
304,Male,7,42,1,28C
304,Male,7,44,1,28C
304,Male,7,.,1,28C
304,Female,8,37,1,28C
304,Female,8,53,1,28C
304,Female,8,56,1,28C
304,Male,8,31,1,28C
304,Male,8,.,1,28C
304,Male,8,43,1,28C
304,Female,9,44,1,28C
304,Female,9,52,1,28C
304,Female,9,53,1,28C
304,Male,9,51,1,28C
304,Male,9,52,1,28C
304,Male,9,57,1,28C
304,Female,10,36,1,28C
304,Female,10,42,1,28C
304,Female,10,53,1,28C
304,Male,10,31,1,28C
304,Male,10,.,1,28C
304,Male,10,42,1,28C
304,Female,11,42,1,28C
304,Female,11,46,1,28C
304,Female,11,.,1,28C
304,Male,11,.,1,28C
304,Male,11,46,1,28C
304,Male,11,53,1,28C
304,Female,12,49,1,28C
304,Female,12,49,1,28C
304,Female,12,57,1,28C
304,Male,12,49,1,28C
304,Male,12,52,1,28C
304,Male,12,57,1,28C
304,Female,13,43,1,28C
304,Female,13,.,1,28C
304,Female,13,7,1,28C
304,Male,13,49,1,28C
304,Male,13,43,1,28C
304,Male,13,14,1,28C
304,Female,14,38,1,28C
304,Female,14,29,1,28C
304,Female,14,7,1,28C
304,Male,14,52,1,28C
304,Male,14,42,1,28C
304,Male,14,35,1,28C
304,Female,15,49,1,28C
304,Female,15,38,1,28C
304,Female,15,38,1,28C
304,Male,15,29,1,28C
304,Male,15,11,1,28C
304,Male,15,.,1,28C
304,Female,16,42,1,28C
304,Female,16,39,1,28C
304,Female,16,39,1,28C
304,Male,16,57,1,28C
304,Male,16,29,1,28C
304,Male,16,22,1,28C
304,Female,17,49,1,28C
304,Female,17,43,1,28C
304,Female,17,37,1,28C
304,Male,17,50,1,28C
304,Male,17,29,1,28C
304,Male,17,32,1,28C
304,Female,18,51,1,28C
304,Female,18,50,1,28C
304,Female,18,42,1,28C
304,Male,18,51,1,28C
304,Male,18,50,1,28C
304,Male,18,42,1,28C
304,Female,19,52,1,28C
304,Female,19,43,1,28C
304,Female,19,.,1,28C
304,Male,19,49,1,28C
304,Male,19,42,1,28C
304,Male,19,29,1,28C
304,Female,20,51,1,28C
304,Female,20,43,1,28C
304,Female,20,38,1,28C
304,Male,20,53,1,28C
304,Male,20,51,1,28C
304,Male,20,38,1,28C
304,Female,21,57,1,28C
304,Female,21,49,1,28C
304,Female,21,42,1,28C
304,Male,21,50,1,28C
304,Male,21,49,1,28C
304,Male,21,42,1,28C
304,Female,22,53,1,28C
304,Female,22,49,1,28C
304,Female,22,42,1,28C
304,Male,22,53,1,28C
304,Male,22,.,1,28C
304,Male,22,11,1,28C
304,Female,23,38,1,28C
304,Female,23,35,1,28C
304,Female,23,4,1,28C
304,Male,23,52,1,28C
304,Male,23,43,1,28C
304,Male,23,42,1,28C
304,Female,24,51,1,28C
304,Female,24,43,1,28C
304,Female,24,39,1,28C
304,Male,24,51,1,28C
304,Male,24,49,1,28C
304,Male,24,43,1,28C
306,Female,1,.,1,28C
306,Female,1,36,1,28C
306,Female,1,42,1,28C
306,Male,1,21,1,28C
306,Male,1,28,1,28C
306,Male,1,.,1,28C
306,Female,2,23,1,28C
306,Female,2,29,1,28C
306,Female,2,.,1,28C
306,Male,2,10,1,28C
306,Male,2,37,1,28C
306,Male,2,49,1,28C
306,Female,3,28,1,28C
306,Female,3,35,1,28C
306,Female,3,39,1,28C
306,Male,3,23,1,28C
306,Male,3,28,1,28C
306,Male,3,35,1,28C
306,Female,4,28,1,28C
306,Female,4,42,1,28C
306,Female,4,.,1,28C
306,Male,4,21,1,28C
306,Male,4,28,1,28C
306,Male,4,42,1,28C
306,Female,5,28,1,28C
306,Female,5,37,1,28C
306,Female,5,.,1,28C
306,Male,5,.,1,28C
306,Male,5,28,1,28C
306,Male,5,32,1,28C
306,Female,6,28,1,28C
306,Female,6,28,1,28C
306,Female,6,43,1,28C
306,Male,6,7,1,28C
306,Male,6,43,1,28C
306,Male,6,49,1,28C
306,Female,7,28,1,28C
306,Female,7,28,1,28C
306,Female,7,37,1,28C
306,Male,7,35,1,28C
306,Male,7,42,1,28C
306,Male,7,43,1,28C
306,Female,8,28,1,28C
306,Female,8,39,1,28C
306,Female,8,44,1,28C
306,Male,8,9,1,28C
306,Male,8,23,1,28C
306,Male,8,35,1,28C
306,Female,9,28,1,28C
306,Female,9,37,1,28C
306,Female,9,42,1,28C
306,Male,9,7,1,28C
306,Male,9,39,1,28C
306,Male,9,42,1,28C
306,Female,10,42,1,28C
306,Female,10,42,1,28C
306,Female,10,42,1,28C
306,Male,10,17,1,28C
306,Male,10,28,1,28C
306,Male,10,28,1,28C
306,Female,11,21,1,28C
306,Female,11,35,1,28C
306,Female,11,35,1,28C
306,Male,11,35,1,28C
306,Male,11,42,1,28C
306,Male,11,42,1,28C
306,Female,12,.,1,28C
306,Female,12,30,1,28C
306,Female,12,35,1,28C
306,Male,12,.,1,28C
306,Male,12,35,1,28C
306,Male,12,39,1,28C
306,Female,13,38,1,28C
306,Female,13,30,1,28C
306,Female,13,28,1,28C
306,Male,13,39,1,28C
306,Male,13,38,1,28C
306,Male,13,35,1,28C
306,Female,14,43,1,28C
306,Female,14,28,1,28C
306,Female,14,28,1,28C
306,Male,14,51,1,28C
306,Male,14,25,1,28C
306,Male,14,9,1,28C
306,Female,15,.,1,28C
306,Female,15,.,1,28C
306,Female,15,.,1,28C
306,Male,15,.,1,28C
306,Male,15,.,1,28C
306,Male,15,.,1,28C
306,Female,16,39,1,28C
306,Female,16,28,1,28C
306,Female,16,25,1,28C
306,Male,16,37,1,28C
306,Male,16,28,1,28C
306,Male,16,16,1,28C
306,Female,17,42,1,28C
306,Female,17,42,1,28C
306,Female,17,30,1,28C
306,Male,17,49,1,28C
306,Male,17,30,1,28C
306,Male,17,23,1,28C
306,Female,18,.,1,28C
306,Female,18,.,1,28C
306,Female,18,.,1,28C
306,Male,18,.,1,28C
306,Male,18,.,1,28C
306,Male,18,.,1,28C
306,Female,19,37,1,28C
306,Female,19,23,1,28C
306,Female,19,10,1,28C
306,Male,19,29,1,28C
306,Male,19,28,1,28C
306,Male,19,28,1,28C
306,Female,20,39,1,28C
306,Female,20,21,1,28C
306,Female,20,.,1,28C
306,Male,20,39,1,28C
306,Male,20,29,1,28C
306,Male,20,24,1,28C
306,Female,21,37,1,28C
306,Female,21,35,1,28C
306,Female,21,31,1,28C
306,Male,21,49,1,28C
306,Male,21,42,1,28C
306,Male,21,35,1,28C
306,Female,22,38,1,28C
306,Female,22,38,1,28C
306,Female,22,30,1,28C
306,Male,22,53,1,28C
306,Male,22,38,1,28C
306,Male,22,.,1,28C
306,Female,23,42,1,28C
306,Female,23,39,1,28C
306,Female,23,28,1,28C
306,Male,23,39,1,28C
306,Male,23,30,1,28C
306,Male,23,28,1,28C
306,Female,24,42,1,28C
306,Female,24,37,1,28C
306,Female,24,28,1,28C
306,Male,24,51,1,28C
306,Male,24,51,1,28C
306,Male,24,37,1,28C
307,Female,1,7,1,28C
307,Female,1,23,1,28C
307,Female,1,42,1,28C
307,Male,1,14,1,28C
307,Male,1,24,1,28C
307,Male,1,28,1,28C
307,Female,2,21,1,28C
307,Female,2,21,1,28C
307,Female,2,24,1,28C
307,Male,2,21,1,28C
307,Male,2,23,1,28C
307,Male,2,32,1,28C
307,Female,3,22,1,28C
307,Female,3,28,1,28C
307,Female,3,28,1,28C
307,Male,3,14,1,28C
307,Male,3,32,1,28C
307,Male,3,35,1,28C
307,Female,4,23,1,28C
307,Female,4,28,1,28C
307,Female,4,39,1,28C
307,Male,4,28,1,28C
307,Male,4,.,1,28C
307,Male,4,32,1,28C
307,Female,5,21,1,28C
307,Female,5,22,1,28C
307,Female,5,30,1,28C
307,Male,5,21,1,28C
307,Male,5,30,1,28C
307,Male,5,32,1,28C
307,Female,6,9,1,28C
307,Female,6,24,1,28C
307,Female,6,35,1,28C
307,Male,6,28,1,28C
307,Male,6,.,1,28C
307,Male,6,35,1,28C
307,Female,7,23,1,28C
307,Female,7,.,1,28C
307,Female,7,28,1,28C
307,Male,7,28,1,28C
307,Male,7,.,1,28C
307,Male,7,35,1,28C
307,Female,8,22,1,28C
307,Female,8,35,1,28C
307,Female,8,35,1,28C
307,Male,8,21,1,28C
307,Male,8,28,1,28C
307,Male,8,.,1,28C
307,Female,9,10,1,28C
307,Female,9,.,1,28C
307,Female,9,28,1,28C
307,Male,9,14,1,28C
307,Male,9,.,1,28C
307,Male,9,35,1,28C
307,Female,10,28,1,28C
307,Female,10,35,1,28C
307,Female,10,35,1,28C
307,Male,10,28,1,28C
307,Male,10,.,1,28C
307,Male,10,30,1,28C
307,Female,11,25,1,28C
307,Female,11,35,1,28C
307,Female,11,35,1,28C
307,Male,11,14,1,28C
307,Male,11,28,1,28C
307,Male,11,28,1,28C
307,Female,12,22,1,28C
307,Female,12,25,1,28C
307,Female,12,35,1,28C
307,Male,12,28,1,28C
307,Male,12,28,1,28C
307,Male,12,35,1,28C
307,Female,13,42,1,28C
307,Female,13,35,1,28C
307,Female,13,35,1,28C
307,Male,13,31,1,28C
307,Male,13,28,1,28C
307,Male,13,24,1,28C
307,Female,14,37,1,28C
307,Female,14,28,1,28C
307,Female,14,14,1,28C
307,Male,14,25,1,28C
307,Male,14,25,1,28C
307,Male,14,23,1,28C
307,Female,15,35,1,28C
307,Female,15,30,1,28C
307,Female,15,7,1,28C
307,Male,15,31,1,28C
307,Male,15,28,1,28C
307,Male,15,21,1,28C
307,Female,16,.,1,28C
307,Female,16,28,1,28C
307,Female,16,25,1,28C
307,Male,16,35,1,28C
307,Male,16,28,1,28C
307,Male,16,22,1,28C
307,Female,17,42,1,28C
307,Female,17,39,1,28C
307,Female,17,28,1,28C
307,Male,17,35,1,28C
307,Male,17,23,1,28C
307,Male,17,.,1,28C
307,Female,18,35,1,28C
307,Female,18,31,1,28C
307,Female,18,28,1,28C
307,Male,18,28,1,28C
307,Male,18,28,1,28C
307,Male,18,24,1,28C
307,Female,19,35,1,28C
307,Female,19,29,1,28C
307,Female,19,.,1,28C
307,Male,19,31,1,28C
307,Male,19,28,1,28C
307,Male,19,25,1,28C
307,Female,20,37,1,28C
307,Female,20,32,1,28C
307,Female,20,28,1,28C
307,Male,20,39,1,28C
307,Male,20,28,1,28C
307,Male,20,.,1,28C
307,Female,21,35,1,28C
307,Female,21,35,1,28C
307,Female,21,25,1,28C
307,Male,21,35,1,28C
307,Male,21,30,1,28C
307,Male,21,29,1,28C
307,Female,22,30,1,28C
307,Female,22,24,1,28C
307,Female,22,23,1,28C
307,Male,22,35,1,28C
307,Male,22,24,1,28C
307,Male,22,22,1,28C
307,Female,23,28,1,28C
307,Female,23,18,1,28C
307,Female,23,17,1,28C
307,Male,23,23,1,28C
307,Male,23,17,1,28C
307,Male,23,14,1,28C
307,Female,24,35,1,28C
307,Female,24,29,1,28C
307,Female,24,14,1,28C
307,Male,24,32,1,28C
307,Male,24,30,1,28C
307,Male,24,25,1,28C
309,Male,1,45,3,28C
309,Male,1,31,3,28C
309,Male,1,31,3,28C
309,Female,1,34,3,28C
309,Female,1,28,3,28C
309,Female,1,19,3,28C
309,Male,2,38,3,28C
309,Male,2,.,3,28C
309,Male,2,24,3,28C
309,Female,2,38,3,28C
309,Female,2,35,3,28C
309,Female,2,3,3,28C
309,Male,3,34,3,28C
309,Male,3,33,3,28C
309,Male,3,31,3,28C
309,Female,3,40,3,28C
309,Female,3,38,3,28C
309,Female,3,27,3,28C
309,Male,4,45,3,28C
309,Male,4,45,3,28C
309,Male,4,38,3,28C
309,Female,4,42,3,28C
309,Female,4,40,3,28C
309,Female,4,38,3,28C
309,Male,5,45,3,28C
309,Male,5,38,3,28C
309,Male,5,.,3,28C
309,Female,5,35,3,28C
309,Female,5,26,3,28C
309,Female,5,24,3,28C
309,Male,6,38,3,28C
309,Male,6,31,3,28C
309,Male,6,31,3,28C
309,Female,6,.,3,28C
309,Female,6,31,3,28C
309,Female,6,31,3,28C
309,Male,7,45,3,28C
309,Male,7,42,3,28C
309,Male,7,3,3,28C
309,Female,7,40,3,28C
309,Female,7,39,3,28C
309,Female,7,38,3,28C
309,Male,8,.,3,28C
309,Male,8,.,3,28C
309,Male,8,.,3,28C
309,Female,8,.,3,28C
309,Female,8,.,3,28C
