Treatment,Gene,Rep,Sex,Age
25C/Std,Cka,9,Female,39
25C/Std,Cka,10,Female,17
25C/Std,Cka,11,Female,39
25C/Std,Cka,12,Female,16
25C/Std,Cka,13,Female,49
25C/Std,Cka,14,Female,81
25C/Std,Cka,15,Female,16
25C/Std,Cka,16,Female,58
25C/Std,Cka,1,Female,84
25C/Std,Cka,2,Female,36
25C/Std,Cka,3,Female,77
25C/Std,Cka,4,Female,77
25C/Std,Cka,5,Female,92
25C/Std,Cka,6,Female,88
25C/Std,Cka,7,Female,92
25C/Std,Cka,8,Female,88
25C/Std,Cka,9,Female,91
25C/Std,Cka,10,Female,56
25C/Std,Cka,11,Female,46
25C/Std,Cka,12,Female,84
25C/Std,Cka,13,Female,86
25C/Std,Cka,14,Female,84
25C/Std,Cka,15,Female,84
25C/Std,Cka,16,Female,84
25C/Std,Cka,1,Female,28
25C/Std,Cka,2,Female,35
25C/Std,Cka,3,Female,35
25C/Std,Cka,4,Female,51
25C/Std,Cka,5,Female,72
25C/Std,Cka,6,Female,77
25C/Std,Cka,7,Female,59
25C/Std,Cka,8,Female,77
25C/Std,Cka,9,Female,70
25C/Std,Cka,10,Female,49
25C/Std,Cka,11,Female,39
25C/Std,Cka,12,Female,63
25C/Std,Cka,13,Female,77
25C/Std,Cka,14,Female,84
25C/Std,Cka,15,Female,81
25C/Std,Cka,16,Female,77
25C/Std,Cka,33,Female,98
25C/Std,Cka,34,Female,81
25C/Std,Cka,36,Female,77
25C/Std,Cka,37,Female,79
25C/Std,Cka,38,Female,52
25C/Std,Cka,39,Female,74
25C/Std,Cka,40,Female,77
25C/Std,Cka,42,Female,77
25C/Std,Cka,43,Female,77
25C/Std,Cka,44,Female,49
25C/Std,Cka,45,Female,84
25C/Std,Cka,48,Female,85
25C/Std,Cka,33,Female,30
25C/Std,Cka,34,Female,42
25C/Std,Cka,36,Female,35
25C/Std,Cka,37,Female,24
25C/Std,Cka,38,Female,16
25C/Std,Cka,39,Female,49
25C/Std,Cka,40,Female,7
25C/Std,Cka,42,Female,35
25C/Std,Cka,43,Female,21
25C/Std,Cka,44,Female,28
25C/Std,Cka,45,Female,53
25C/Std,Cka,46,Female,63
25C/Std,Cka,47,Female,35
25C/Std,Cka,48,Female,44
25C/Std,Cka,33,Female,39
25C/Std,Cka,36,Female,72
25C/Std,Cka,37,Female,70
25C/Std,Cka,38,Female,45
25C/Std,Cka,39,Female,63
25C/Std,Cka,40,Female,22
25C/Std,Cka,42,Female,44
25C/Std,Cka,43,Female,31
25C/Std,Cka,44,Female,31
25C/Std,Cka,45,Female,84
25C/Std,Cka,46,Female,91
25C/Std,Cka,47,Female,60
25C/Std,Cka,48,Female,56
25C/Std,Cka,17,Female,84
25C/Std,Cka,18,Female,77
25C/Std,Cka,19,Female,70
25C/Std,Cka,20,Female,91
25C/Std,Cka,21,Female,85
25C/Std,Cka,22,Female,77
25C/Std,Cka,23,Female,98
25C/Std,Cka,24,Female,53
25C/Std,Cka,25,Female,84
25C/Std,Cka,26,Female,88
25C/Std,Cka,27,Female,70
25C/Std,Cka,28,Female,84
25C/Std,Cka,29,Female,84
25C/Std,Cka,31,Female,84
25C/Std,Cka,32,Female,57
25C/Std,Cka,17,Female,42
25C/Std,Cka,18,Female,43
25C/Std,Cka,19,Female,16
25C/Std,Cka,20,Female,28
25C/Std,Cka,22,Female,73
25C/Std,Cka,23,Female,49
25C/Std,Cka,24,Female,28
25C/Std,Cka,25,Female,28
25C/Std,Cka,26,Female,35
25C/Std,Cka,27,Female,56
25C/Std,Cka,28,Female,49
25C/Std,Cka,31,Female,70
25C/Std,Cka,32,Female,23
25C/Std,Cka,17,Female,77
25C/Std,Cka,18,Female,49
25C/Std,Cka,19,Female,58
25C/Std,Cka,20,Female,56
25C/Std,Cka,21,Female,70
25C/Std,Cka,23,Female,84
25C/Std,Cka,24,Female,51
25C/Std,Cka,25,Female,79
25C/Std,Cka,26,Female,86
25C/Std,Cka,27,Female,66
25C/Std,Cka,29,Female,70
25C/Std,Cka,31,Female,77
25C/Std,Cka,32,Female,37
25C/Std,Cka,1,Male,46
25C/Std,Cka,2,Male,63
25C/Std,Cka,4,Male,67
25C/Std,Cka,5,Male,49
25C/Std,Cka,6,Male,32
25C/Std,Cka,8,Male,35
25C/Std,Cka,9,Male,35
25C/Std,Cka,10,Male,28
25C/Std,Cka,11,Male,39
25C/Std,Cka,13,Male,7
25C/Std,Cka,14,Male,63
25C/Std,Cka,15,Male,30
25C/Std,Cka,16,Male,63
25C/Std,Cka,1,Male,70
25C/Std,Cka,2,Male,77
25C/Std,Cka,3,Male,79
25C/Std,Cka,4,Male,70
25C/Std,Cka,5,Male,63
25C/Std,Cka,7,Male,70
25C/Std,Cka,8,Male,56
25C/Std,Cka,9,Male,74
25C/Std,Cka,10,Male,49
25C/Std,Cka,11,Male,81
25C/Std,Cka,12,Male,56
25C/Std,Cka,13,Male,79
25C/Std,Cka,14,Male,84
25C/Std,Cka,15,Male,59
25C/Std,Cka,16,Male,84
25C/Std,Cka,1,Male,60
25C/Std,Cka,2,Male,77
25C/Std,Cka,3,Male,77
25C/Std,Cka,4,Male,67
25C/Std,Cka,5,Male,63
25C/Std,Cka,6,Male,53
25C/Std,Cka,7,Male,60
25C/Std,Cka,8,Male,42
25C/Std,Cka,9,Male,56
25C/Std,Cka,10,Male,46
25C/Std,Cka,11,Male,46
25C/Std,Cka,12,Male,42
25C/Std,Cka,13,Male,70
25C/Std,Cka,15,Male,46
25C/Std,Cka,16,Male,70
25C/Std,Cka,33,Male,84
25C/Std,Cka,34,Male,56
25C/Std,Cka,36,Male,74
25C/Std,Cka,37,Male,77
25C/Std,Cka,38,Male,70
25C/Std,Cka,39,Male,92
25C/Std,Cka,40,Male,70
25C/Std,Cka,43,Male,77
25C/Std,Cka,44,Male,84
25C/Std,Cka,45,Male,56
25C/Std,Cka,46,Male,63
25C/Std,Cka,48,Male,35
25C/Std,Cka,33,Male,39
25C/Std,Cka,34,Male,36
25C/Std,Cka,36,Male,63
25C/Std,Cka,37,Male,70
25C/Std,Cka,38,Male,56
25C/Std,Cka,39,Male,72
25C/Std,Cka,40,Male,63
25C/Std,Cka,42,Male,25
25C/Std,Cka,43,Male,7
25C/Std,Cka,44,Male,49
25C/Std,Cka,45,Male,4
25C/Std,Cka,46,Male,28
25C/Std,Cka,48,Male,15
25C/Std,Cka,33,Male,67
25C/Std,Cka,34,Male,44
25C/Std,Cka,36,Male,66
25C/Std,Cka,37,Male,70
25C/Std,Cka,38,Male,56
25C/Std,Cka,39,Male,92
25C/Std,Cka,40,Male,65
25C/Std,Cka,42,Male,77
25C/Std,Cka,43,Male,60
25C/Std,Cka,44,Male,77
25C/Std,Cka,45,Male,56
25C/Std,Cka,46,Male,46
25C/Std,Cka,48,Male,30
25C/Std,Cka,17,Male,77
25C/Std,Cka,18,Male,56
25C/Std,Cka,19,Male,70
25C/Std,Cka,20,Male,63
25C/Std,Cka,21,Male,77
25C/Std,Cka,23,Male,42
25C/Std,Cka,24,Male,74
25C/Std,Cka,25,Male,63
25C/Std,Cka,26,Male,70
25C/Std,Cka,27,Male,77
25C/Std,Cka,28,Male,86
25C/Std,Cka,31,Male,77
25C/Std,Cka,32,Male,63
25C/Std,Cka,18,Male,23
25C/Std,Cka,19,Male,35
25C/Std,Cka,20,Male,42
25C/Std,Cka,21,Male,35
25C/Std,Cka,22,Male,21
25C/Std,Cka,23,Male,18
25C/Std,Cka,24,Male,37
25C/Std,Cka,26,Male,53
25C/Std,Cka,28,Male,70
25C/Std,Cka,31,Male,43
25C/Std,Cka,32,Male,37
25C/Std,Cka,17,Male,49
25C/Std,Cka,18,Male,44
25C/Std,Cka,19,Male,63
25C/Std,Cka,20,Male,63
25C/Std,Cka,21,Male,72
25C/Std,Cka,22,Male,46
25C/Std,Cka,23,Male,30
25C/Std,Cka,24,Male,42
25C/Std,Cka,25,Male,49
25C/Std,Cka,26,Male,56
25C/Std,Cka,27,Male,39
25C/Std,Cka,31,Male,56
25C/Std,Cls,1,Female,26
25C/Std,Cls,2,Female,42
25C/Std,Cls,3,Female,23
25C/Std,Cls,4,Female,26
25C/Std,Cls,5,Female,4
25C/Std,Cls,6,Female,42
25C/Std,Cls,7,Female,53
25C/Std,Cls,8,Female,30
25C/Std,Cls,9,Female,3
25C/Std,Cls,10,Female,18
25C/Std,Cls,11,Female,35
25C/Std,Cls,12,Female,35
25C/Std,Cls,13,Female,21
25C/Std,Cls,14,Female,25
25C/Std,Cls,15,Female,31
25C/Std,Cls,16,Female,32
25C/Std,Cls,1,Female,32
25C/Std,Cls,3,Female,86
25C/Std,Cls,4,Female,36
25C/Std,Cls,5,Female,39
25C/Std,Cls,6,Female,72
25C/Std,Cls,7,Female,56
25C/Std,Cls,8,Female,49
25C/Std,Cls,9,Female,49
25C/Std,Cls,10,Female,31
25C/Std,Cls,11,Female,56
25C/Std,Cls,12,Female,39
25C/Std,Cls,13,Female,35
25C/Std,Cls,14,Female,49
25C/Std,Cls,15,Female,39
25C/Std,Cls,16,Female,46
25C/Std,Cls,1,Female,31
25C/Std,Cls,2,Female,56
25C/Std,Cls,3,Female,31
25C/Std,Cls,4,Female,35
25C/Std,Cls,5,Female,28
25C/Std,Cls,7,Female,56
25C/Std,Cls,8,Female,39
25C/Std,Cls,9,Female,42
25C/Std,Cls,10,Female,24
25C/Std,Cls,11,Female,51
25C/Std,Cls,12,Female,38
25C/Std,Cls,13,Female,35
25C/Std,Cls,14,Female,28
25C/Std,Cls,15,Female,38
25C/Std,Cls,16,Female,35
25C/Std,Cls,33,Female,91
25C/Std,Cls,34,Female,49
25C/Std,Cls,35,Female,50
25C/Std,Cls,36,Female,28
25C/Std,Cls,37,Female,35
25C/Std,Cls,38,Female,39
25C/Std,Cls,40,Female,28
25C/Std,Cls,41,Female,87
25C/Std,Cls,44,Female,30
25C/Std,Cls,45,Female,77
25C/Std,Cls,46,Female,35
25C/Std,Cls,47,Female,44
25C/Std,Cls,33,Female,3
25C/Std,Cls,34,Female,28
25C/Std,Cls,35,Female,22
25C/Std,Cls,36,Female,9
25C/Std,Cls,37,Female,21
25C/Std,Cls,38,Female,14
25C/Std,Cls,39,Female,16
25C/Std,Cls,40,Female,14
25C/Std,Cls,41,Female,7
25C/Std,Cls,44,Female,14
25C/Std,Cls,45,Female,56
25C/Std,Cls,46,Female,17
25C/Std,Cls,47,Female,39
25C/Std,Cls,33,Female,21
25C/Std,Cls,34,Female,39
25C/Std,Cls,35,Female,49
25C/Std,Cls,36,Female,24
25C/Std,Cls,37,Female,35
25C/Std,Cls,38,Female,32
25C/Std,Cls,39,Female,56
25C/Std,Cls,41,Female,28
25C/Std,Cls,44,Female,25
25C/Std,Cls,46,Female,32
25C/Std,Cls,47,Female,43
25C/Std,Cls,17,Female,49
25C/Std,Cls,18,Female,37
25C/Std,Cls,20,Female,50
25C/Std,Cls,21,Female,49
25C/Std,Cls,22,Female,49
25C/Std,Cls,23,Female,56
25C/Std,Cls,24,Female,44
25C/Std,Cls,25,Female,49
25C/Std,Cls,26,Female,51
25C/Std,Cls,27,Female,52
25C/Std,Cls,29,Female,35
25C/Std,Cls,31,Female,49
25C/Std,Cls,32,Female,51
25C/Std,Cls,17,Female,42
25C/Std,Cls,18,Female,35
25C/Std,Cls,19,Female,28
25C/Std,Cls,20,Female,28
25C/Std,Cls,21,Female,36
25C/Std,Cls,22,Female,28
25C/Std,Cls,23,Female,37
25C/Std,Cls,24,Female,28
25C/Std,Cls,25,Female,16
25C/Std,Cls,27,Female,52
25C/Std,Cls,28,Female,28
25C/Std,Cls,29,Female,16
25C/Std,Cls,30,Female,18
25C/Std,Cls,31,Female,28
25C/Std,Cls,32,Female,35
25C/Std,Cls,17,Female,43
25C/Std,Cls,18,Female,36
25C/Std,Cls,19,Female,35
25C/Std,Cls,20,Female,42
25C/Std,Cls,21,Female,42
25C/Std,Cls,22,Female,42
25C/Std,Cls,23,Female,44
25C/Std,Cls,24,Female,28
25C/Std,Cls,25,Female,37
25C/Std,Cls,26,Female,51
25C/Std,Cls,27,Female,52
25C/Std,Cls,28,Female,35
25C/Std,Cls,29,Female,23
25C/Std,Cls,30,Female,28
25C/Std,Cls,31,Female,36
25C/Std,Cls,32,Female,43
25C/Std,Cls,2,Male,35
25C/Std,Cls,3,Male,30
25C/Std,Cls,5,Male,70
25C/Std,Cls,6,Male,65
25C/Std,Cls,7,Male,51
25C/Std,Cls,8,Male,72
25C/Std,Cls,9,Male,52
25C/Std,Cls,11,Male,7
25C/Std,Cls,12,Male,56
25C/Std,Cls,13,Male,39
25C/Std,Cls,14,Male,35
25C/Std,Cls,15,Male,50
25C/Std,Cls,2,Male,70
25C/Std,Cls,3,Male,95
25C/Std,Cls,5,Male,77
25C/Std,Cls,6,Male,80
25C/Std,Cls,7,Male,73
25C/Std,Cls,8,Male,80
25C/Std,Cls,9,Male,84
25C/Std,Cls,10,Male,77
25C/Std,Cls,11,Male,77
25C/Std,Cls,12,Male,80
25C/Std,Cls,13,Male,74
25C/Std,Cls,14,Male,58
25C/Std,Cls,15,Male,77
25C/Std,Cls,16,Male,63
25C/Std,Cls,2,Male,70
25C/Std,Cls,3,Male,35
25C/Std,Cls,5,Male,77
25C/Std,Cls,7,Male,60
25C/Std,Cls,8,Male,72
25C/Std,Cls,9,Male,56
25C/Std,Cls,10,Male,53
25C/Std,Cls,11,Male,51
25C/Std,Cls,12,Male,70
25C/Std,Cls,13,Male,56
25C/Std,Cls,14,Male,58
25C/Std,Cls,16,Male,51
25C/Std,Cls,34,Male,77
25C/Std,Cls,35,Male,77
25C/Std,Cls,36,Male,84
25C/Std,Cls,37,Male,72
25C/Std,Cls,38,Male,87
25C/Std,Cls,40,Male,73
25C/Std,Cls,44,Male,79
25C/Std,Cls,45,Male,57
25C/Std,Cls,46,Male,78
25C/Std,Cls,33,Male,44
25C/Std,Cls,34,Male,70
25C/Std,Cls,35,Male,49
25C/Std,Cls,36,Male,73
25C/Std,Cls,37,Male,35
25C/Std,Cls,38,Male,70
25C/Std,Cls,39,Male,56
25C/Std,Cls,40,Male,16
25C/Std,Cls,41,Male,28
25C/Std,Cls,44,Male,45
25C/Std,Cls,45,Male,9
25C/Std,Cls,46,Male,63
25C/Std,Cls,47,Male,49
25C/Std,Cls,33,Male,85
25C/Std,Cls,34,Male,74
25C/Std,Cls,35,Male,70
25C/Std,Cls,36,Male,77
25C/Std,Cls,38,Male,74
25C/Std,Cls,39,Male,56
25C/Std,Cls,40,Male,43
25C/Std,Cls,41,Male,77
25C/Std,Cls,44,Male,77
25C/Std,Cls,45,Male,16
25C/Std,Cls,46,Male,74
25C/Std,Cls,47,Male,49
25C/Std,Cls,17,Male,84
25C/Std,Cls,18,Male,77
25C/Std,Cls,19,Male,84
25C/Std,Cls,20,Male,74
25C/Std,Cls,21,Male,84
25C/Std,Cls,22,Male,77
25C/Std,Cls,24,Male,72
25C/Std,Cls,25,Male,87
25C/Std,Cls,26,Male,70
25C/Std,Cls,27,Male,57
25C/Std,Cls,28,Male,56
25C/Std,Cls,30,Male,63
25C/Std,Cls,31,Male,63
25C/Std,Cls,32,Male,80
25C/Std,Cls,17,Male,79
25C/Std,Cls,18,Male,72
25C/Std,Cls,19,Male,70
25C/Std,Cls,21,Male,58
25C/Std,Cls,22,Male,77
25C/Std,Cls,23,Male,42
25C/Std,Cls,24,Male,30
25C/Std,Cls,25,Male,63
25C/Std,Cls,27,Male,46
25C/Std,Cls,28,Male,49
25C/Std,Cls,29,Male,46
25C/Std,Cls,31,Male,7
25C/Std,Cls,17,Male,81
25C/Std,Cls,18,Male,77
25C/Std,Cls,19,Male,77
25C/Std,Cls,20,Male,63
25C/Std,Cls,21,Male,77
25C/Std,Cls,22,Male,77
25C/Std,Cls,23,Male,49
25C/Std,Cls,25,Male,77
25C/Std,Cls,26,Male,49
25C/Std,Cls,27,Male,53
25C/Std,Cls,28,Male,56
25C/Std,Cls,29,Male,77
25C/Std,Cls,30,Male,44
25C/Std,Cls,31,Male,44
25C/Std,Cls,32,Male,58
25C/Std,Doa,1,Female,56
25C/Std,Doa,2,Female,56
25C/Std,Doa,3,Female,51
25C/Std,Doa,4,Female,44
25C/Std,Doa,5,Female,23
25C/Std,Doa,6,Female,45
25C/Std,Doa,7,Female,77
25C/Std,Doa,8,Female,86
25C/Std,Doa,9,Female,56
25C/Std,Doa,10,Female,63
25C/Std,Doa,12,Female,35
25C/Std,Doa,13,Female,18
25C/Std,Doa,14,Female,77
25C/Std,Doa,15,Female,65
25C/Std,Doa,16,Female,35
25C/Std,Doa,1,Female,65
25C/Std,Doa,2,Female,65
25C/Std,Doa,3,Female,91
25C/Std,Doa,4,Female,70
25C/Std,Doa,5,Female,63
25C/Std,Doa,6,Female,70
25C/Std,Doa,7,Female,77
25C/Std,Doa,8,Female,91
25C/Std,Doa,9,Female,84
25C/Std,Doa,10,Female,77
25C/Std,Doa,11,Female,81
25C/Std,Doa,12,Female,42
25C/Std,Doa,13,Female,79
25C/Std,Doa,14,Female,84
25C/Std,Doa,15,Female,78
25C/Std,Doa,16,Female,87
25C/Std,Doa,1,Female,64
25C/Std,Doa,2,Female,65
25C/Std,Doa,3,Female,67
25C/Std,Doa,4,Female,45
25C/Std,Doa,5,Female,63
25C/Std,Doa,6,Female,49
25C/Std,Doa,7,Female,77
25C/Std,Doa,8,Female,91
25C/Std,Doa,9,Female,63
25C/Std,Doa,10,Female,77
25C/Std,Doa,11,Female,32
25C/Std,Doa,12,Female,35
25C/Std,Doa,13,Female,31
25C/Std,Doa,14,Female,81
25C/Std,Doa,15,Female,77
25C/Std,Doa,16,Female,84
25C/Std,Doa,34,Female,70
25C/Std,Doa,35,Female,86
25C/Std,Doa,37,Female,70
25C/Std,Doa,39,Female,91
25C/Std,Doa,40,Female,84
25C/Std,Doa,41,Female,70
25C/Std,Doa,42,Female,70
25C/Std,Doa,43,Female,84
25C/Std,Doa,44,Female,80
25C/Std,Doa,45,Female,88
25C/Std,Doa,47,Female,84
25C/Std,Doa,48,Female,39
25C/Std,Doa,34,Female,24
25C/Std,Doa,35,Female,42
25C/Std,Doa,36,Female,77
25C/Std,Doa,37,Female,23
25C/Std,Doa,39,Female,42
25C/Std,Doa,40,Female,35
25C/Std,Doa,41,Female,28
25C/Std,Doa,42,Female,46
25C/Std,Doa,44,Female,24
25C/Std,Doa,45,Female,42
25C/Std,Doa,47,Female,2
25C/Std,Doa,48,Female,28
25C/Std,Doa,34,Female,42
25C/Std,Doa,36,Female,77
25C/Std,Doa,37,Female,24
25C/Std,Doa,40,Female,63
25C/Std,Doa,41,Female,53
25C/Std,Doa,42,Female,46
25C/Std,Doa,43,Female,77
25C/Std,Doa,44,Female,63
25C/Std,Doa,45,Female,88
25C/Std,Doa,47,Female,70
25C/Std,Doa,48,Female,28
25C/Std,Doa,17,Female,85
25C/Std,Doa,18,Female,88
25C/Std,Doa,19,Female,77
25C/Std,Doa,21,Female,67
25C/Std,Doa,22,Female,77
25C/Std,Doa,23,Female,93
25C/Std,Doa,24,Female,49
25C/Std,Doa,25,Female,84
25C/Std,Doa,26,Female,70
25C/Std,Doa,27,Female,84
25C/Std,Doa,28,Female,86
25C/Std,Doa,29,Female,80
25C/Std,Doa,30,Female,85
25C/Std,Doa,31,Female,73
25C/Std,Doa,32,Female,84
25C/Std,Doa,17,Female,37
25C/Std,Doa,18,Female,49
25C/Std,Doa,19,Female,23
25C/Std,Doa,20,Female,29
25C/Std,Doa,21,Female,63
25C/Std,Doa,22,Female,70
25C/Std,Doa,23,Female,3
25C/Std,Doa,25,Female,60
25C/Std,Doa,26,Female,42
25C/Std,Doa,27,Female,30
25C/Std,Doa,28,Female,84
25C/Std,Doa,29,Female,53
25C/Std,Doa,30,Female,80
25C/Std,Doa,32,Female,77
25C/Std,Doa,17,Female,77
25C/Std,Doa,18,Female,77
25C/Std,Doa,19,Female,56
25C/Std,Doa,20,Female,29
25C/Std,Doa,21,Female,65
25C/Std,Doa,22,Female,74
25C/Std,Doa,23,Female,42
25C/Std,Doa,24,Female,22
25C/Std,Doa,25,Female,77
25C/Std,Doa,26,Female,45
25C/Std,Doa,27,Female,51
25C/Std,Doa,28,Female,85
25C/Std,Doa,29,Female,71
25C/Std,Doa,30,Female,84
25C/Std,Doa,31,Female,63
25C/Std,Doa,32,Female,79
25C/Std,Doa,1,Male,72
25C/Std,Doa,2,Male,16
25C/Std,Doa,4,Male,25
25C/Std,Doa,5,Male,35
25C/Std,Doa,6,Male,70
25C/Std,Doa,7,Male,56
25C/Std,Doa,8,Male,49
25C/Std,Doa,9,Male,1
25C/Std,Doa,11,Male,2
25C/Std,Doa,12,Male,70
25C/Std,Doa,13,Male,31
25C/Std,Doa,15,Male,49
25C/Std,Doa,16,Male,56
25C/Std,Doa,1,Male,77
25C/Std,Doa,2,Male,49
25C/Std,Doa,4,Male,84
25C/Std,Doa,5,Male,78
25C/Std,Doa,6,Male,81
25C/Std,Doa,7,Male,84
25C/Std,Doa,8,Male,70
25C/Std,Doa,9,Male,64
25C/Std,Doa,10,Male,95
25C/Std,Doa,11,Male,60
25C/Std,Doa,12,Male,77
25C/Std,Doa,13,Male,70
25C/Std,Doa,14,Male,63
25C/Std,Doa,15,Male,65
25C/Std,Doa,16,Male,65
25C/Std,Doa,1,Male,77
25C/Std,Doa,2,Male,35
25C/Std,Doa,5,Male,77
25C/Std,Doa,6,Male,72
25C/Std,Doa,7,Male,81
25C/Std,Doa,8,Male,65
25C/Std,Doa,9,Male,49
25C/Std,Doa,10,Male,73
25C/Std,Doa,11,Male,35
25C/Std,Doa,12,Male,70
25C/Std,Doa,13,Male,67
25C/Std,Doa,14,Male,63
25C/Std,Doa,15,Male,49
25C/Std,Doa,16,Male,58
25C/Std,Doa,34,Male,63
25C/Std,Doa,41,Male,70
25C/Std,Doa,42,Male,56
25C/Std,Doa,43,Male,72
25C/Std,Doa,44,Male,77
25C/Std,Doa,47,Male,63
25C/Std,Doa,34,Male,42
25C/Std,Doa,35,Male,23
25C/Std,Doa,36,Male,42
25C/Std,Doa,37,Male,49
25C/Std,Doa,39,Male,67
25C/Std,Doa,40,Male,44
25C/Std,Doa,41,Male,63
25C/Std,Doa,42,Male,35
25C/Std,Doa,43,Male,56
25C/Std,Doa,44,Male,49
25C/Std,Doa,45,Male,65
25C/Std,Doa,47,Male,2
25C/Std,Doa,48,Male,28
25C/Std,Doa,35,Male,84
25C/Std,Doa,36,Male,70
25C/Std,Doa,37,Male,60
25C/Std,Doa,39,Male,72
25C/Std,Doa,40,Male,84
25C/Std,Doa,41,Male,63
25C/Std,Doa,42,Male,53
25C/Std,Doa,43,Male,56
25C/Std,Doa,44,Male,63
25C/Std,Doa,45,Male,84
25C/Std,Doa,47,Male,2
25C/Std,Doa,48,Male,56
25C/Std,Doa,17,Male,58
25C/Std,Doa,18,Male,88
25C/Std,Doa,19,Male,70
25C/Std,Doa,20,Male,85
25C/Std,Doa,21,Male,84
25C/Std,Doa,22,Male,72
25C/Std,Doa,23,Male,70
25C/Std,Doa,24,Male,84
25C/Std,Doa,25,Male,84
25C/Std,Doa,26,Male,91
25C/Std,Doa,27,Male,91
25C/Std,Doa,28,Male,49
25C/Std,Doa,17,Male,30
25C/Std,Doa,18,Male,4
25C/Std,Doa,19,Male,63
25C/Std,Doa,23,Male,29
25C/Std,Doa,24,Male,77
25C/Std,Doa,25,Male,77
25C/Std,Doa,26,Male,29
25C/Std,Doa,28,Male,7
25C/Std,Doa,29,Male,53
25C/Std,Doa,30,Male,2
25C/Std,Doa,31,Male,4
25C/Std,Doa,32,Male,56
25C/Std,Doa,18,Male,87
25C/Std,Doa,19,Male,67
25C/Std,Doa,20,Male,84
25C/Std,Doa,21,Male,84
25C/Std,Doa,22,Male,70
25C/Std,Doa,24,Male,84
25C/Std,Doa,25,Male,81
25C/Std,Doa,26,Male,70
25C/Std,Doa,27,Male,84
25C/Std,Doa,28,Male,37
25C/Std,Doa,29,Male,77
25C/Std,Doa,30,Male,53
25C/Std,Doa,31,Male,46
25C/Std,Doa,32,Male,60
25C/Std,E23,1,Female,70
25C/Std,E23,3,Female,42
25C/Std,E23,4,Female,37
25C/Std,E23,5,Female,8
25C/Std,E23,6,Female,23
25C/Std,E23,7,Female,49
25C/Std,E23,8,Female,77
25C/Std,E23,9,Female,38
25C/Std,E23,10,Female,39
25C/Std,E23,11,Female,49
25C/Std,E23,12,Female,84
25C/Std,E23,13,Female,49
25C/Std,E23,15,Female,35
25C/Std,E23,16,Female,31
25C/Std,E23,1,Female,84
25C/Std,E23,4,Female,98
25C/Std,E23,6,Female,93
25C/Std,E23,7,Female,84
25C/Std,E23,8,Female,81
25C/Std,E23,9,Female,77
25C/Std,E23,10,Female,84
25C/Std,E23,11,Female,84
25C/Std,E23,13,Female,77
25C/Std,E23,15,Female,87
25C/Std,E23,16,Female,91
25C/Std,E23,1,Female,84
25C/Std,E23,3,Female,65
25C/Std,E23,4,Female,91
25C/Std,E23,5,Female,74
25C/Std,E23,6,Female,86
25C/Std,E23,7,Female,63
25C/Std,E23,8,Female,77
25C/Std,E23,10,Female,66
25C/Std,E23,11,Female,79
25C/Std,E23,12,Female,84
25C/Std,E23,13,Female,72
25C/Std,E23,15,Female,50
25C/Std,E23,16,Female,77
25C/Std,E23,33,Female,98
25C/Std,E23,35,Female,93
25C/Std,E23,37,Female,86
25C/Std,E23,38,Female,77
25C/Std,E23,39,Female,84
25C/Std,E23,40,Female,74
25C/Std,E23,41,Female,79
25C/Std,E23,42,Female,77
25C/Std,E23,43,Female,85
25C/Std,E23,44,Female,77
25C/Std,E23,45,Female,77
25C/Std,E23,46,Female,91
25C/Std,E23,47,Female,84
25C/Std,E23,48,Female,84
25C/Std,E23,33,Female,72
25C/Std,E23,35,Female,51
25C/Std,E23,37,Female,56
25C/Std,E23,38,Female,67
25C/Std,E23,39,Female,84
25C/Std,E23,40,Female,42
25C/Std,E23,41,Female,56
25C/Std,E23,42,Female,21
25C/Std,E23,43,Female,29
25C/Std,E23,44,Female,42
25C/Std,E23,45,Female,63
25C/Std,E23,46,Female,42
25C/Std,E23,47,Female,70
25C/Std,E23,48,Female,31
25C/Std,E23,33,Female,74
25C/Std,E23,35,Female,91
25C/Std,E23,37,Female,84
25C/Std,E23,38,Female,77
25C/Std,E23,39,Female,84
25C/Std,E23,42,Female,77
25C/Std,E23,43,Female,71
25C/Std,E23,44,Female,70
25C/Std,E23,45,Female,72
25C/Std,E23,46,Female,77
25C/Std,E23,47,Female,70
25C/Std,E23,48,Female,77
25C/Std,E23,18,Female,88
25C/Std,E23,19,Female,79
25C/Std,E23,21,Female,84
25C/Std,E23,22,Female,60
25C/Std,E23,23,Female,84
25C/Std,E23,25,Female,84
25C/Std,E23,26,Female,72
25C/Std,E23,27,Female,84
25C/Std,E23,28,Female,84
25C/Std,E23,30,Female,71
25C/Std,E23,32,Female,80
25C/Std,E23,17,Female,51
25C/Std,E23,18,Female,77
25C/Std,E23,19,Female,56
25C/Std,E23,21,Female,70
25C/Std,E23,22,Female,44
25C/Std,E23,23,Female,46
25C/Std,E23,24,Female,60
25C/Std,E23,25,Female,42
25C/Std,E23,27,Female,42
25C/Std,E23,28,Female,32
25C/Std,E23,30,Female,31
25C/Std,E23,31,Female,21
25C/Std,E23,32,Female,65
25C/Std,E23,17,Female,72
25C/Std,E23,18,Female,81
25C/Std,E23,19,Female,77
25C/Std,E23,21,Female,72
25C/Std,E23,22,Female,49
25C/Std,E23,23,Female,84
25C/Std,E23,24,Female,86
25C/Std,E23,25,Female,70
25C/Std,E23,26,Female,43
25C/Std,E23,28,Female,74
25C/Std,E23,30,Female,49
25C/Std,E23,31,Female,63
25C/Std,E23,32,Female,67
